t,temp,pcpu_freq_mhz,pcpu_usage,ecpu_freq_mhz,ecpu_usage
1784703169.313101,92.39330291748047,1552,0.4758099615573883,2062,0.9501349925994873
1784703170.365547,92.52532958984375,1506,0.470376193523407,2064,0.9975903034210205
1784703171.42276,92.2412338256836,1517,0.4682915210723877,2063,0.9362741112709045
1784703172.461503,92.24992370605469,1515,0.47299402952194214,2064,0.9926825761795044
1784703173.514337,92.33386993408203,1519,0.47441768646240234,2064,0.9969960451126099
1784703174.569473,92.35078430175781,2137,0.6583142280578613,2063,0.9344308972358704
1784703175.611104,92.72756958007812,1507,0.47073882818222046,2064,0.9983339309692383
1784703176.663389,92.16480255126953,1513,0.46427375078201294,2062,0.9328493475914001
1784703177.713742,92.33702087402344,1513,0.47266101837158203,2064,0.9947060346603394
1784703178.765537,92.28558349609375,1515,0.46842190623283386,2062,0.9473752975463867
1784703179.80761,92.45037078857422,1509,0.4713987410068512,2064,0.9897347688674927
1784703180.856382,92.32222747802734,1513,0.4645591974258423,2062,0.9373891353607178
1784703181.902422,93.20982360839844,2108,0.6551942229270935,2063,0.9664769768714905
1784703182.957679,92.4053726196289,1511,0.4719919264316559,2064,0.9955471754074097
1784703184.003872,92.17744445800781,1511,0.4674808382987976,2064,0.940896213054657
1784703185.061152,92.3193130493164,1519,0.4744711220264435,2064,0.9999947547912598
1784703186.1004212,92.42416381835938,1560,0.4801909923553467,2062,0.9479109048843384
1784703187.1481159,92.41980743408203,1509,0.47104528546333313,2064,0.9942331910133362
1784703188.203094,92.36088562011719,1580,0.49006152153015137,2063,0.9479789733886719
1784703189.269925,92.0849838256836,2010,0.6253299713134766,2064,0.9745689034461975
1784703190.314705,93.51527404785156,1525,0.47633904218673706,2064,0.9886672496795654
1784703191.375884,92.47477722167969,1530,0.467180997133255,2062,0.9444459676742554
1784703192.422539,92.70104217529297,1482,0.46277496218681335,2064,0.9957520961761475
1784703193.470017,92.26123809814453,1473,0.4531667232513428,2063,0.9319552779197693
1784703194.5243819,92.0606918334961,1456,0.4547283351421356,2064,0.997117280960083
1784703195.5642931,91.94175720214844,1663,0.5082224011421204,2063,0.9345784187316895
1784703196.620563,92.03884887695312,1997,0.616762101650238,2063,0.9610518217086792
1784703197.673514,92.26964569091797,1503,0.4693520665168762,2064,0.9968500137329102
1784703198.720609,92.25068664550781,1487,0.4629352390766144,2063,0.961047887802124
1784703199.764699,92.19921875,1482,0.46290457248687744,2064,0.995949387550354
1784703200.811337,92.29402160644531,1507,0.4557179808616638,2060,0.9418554306030273
1784703201.857622,92.3514633178711,1499,0.46814385056495667,2064,0.9974337816238403
1784703202.8975732,92.41168212890625,1700,0.5201365947723389,2063,0.9459798336029053
1784703203.944535,93.4399642944336,1908,0.5934731364250183,2063,0.9796155691146851
1784703204.9936981,92.44481658935547,1493,0.4663948118686676,2064,0.9937154054641724
1784703206.033172,92.43714904785156,1519,0.467271089553833,2064,0.9455065727233887
1784703207.084368,92.35885620117188,1520,0.4747118353843689,2064,0.9981793165206909
1784703208.136346,92.41023254394531,1536,0.4606684148311615,2061,0.9057705402374268
1784703209.186023,92.56509399414062,1485,0.4637949764728546,2064,0.996026873588562
1784703210.234814,92.43798828125,1610,0.49199551343917847,2063,0.9416327476501465
1784703211.294987,92.14874267578125,1948,0.6007641553878784,2062,0.9626510739326477
1784703212.3353732,93.46749114990234,1469,0.45884692668914795,2064,0.995654821395874
1784703213.391028,92.21558380126953,1476,0.46064913272857666,2063,0.9672996997833252
1784703214.435124,92.41899108886719,1471,0.45924657583236694,2064,0.9954754114151001
1784703215.48947,92.35585021972656,1479,0.45735037326812744,2063,0.9606543779373169
1784703216.5368378,92.25355529785156,1487,0.4642384350299835,2064,0.9992904663085938
1784703217.604666,92.5126953125,1658,0.5141556859016418,2064,0.9734923243522644
1784703218.6531892,92.12226867675781,1904,0.5929266810417175,2064,0.9873560070991516
1784703219.684396,92.41531372070312,1487,0.4644795060157776,2064,0.9941067099571228
1784703220.750308,92.43511962890625,1497,0.46013087034225464,2062,0.9408115148544312
1784703221.792779,92.62619018554688,1488,0.46484553813934326,2064,0.9923451542854309
1784703222.850058,92.5127182006836,1493,0.4624352753162384,2062,0.939574122428894
1784703223.894912,92.47099304199219,1481,0.46248623728752136,2064,0.9961410164833069
1784703224.9464772,92.6931381225586,1746,0.5365951061248779,2063,0.9567103385925293
1784703225.995372,93.4887466430664,1820,0.5670253038406372,2063,0.9773954153060913
1784703227.0344598,92.51652526855469,1468,0.45852014422416687,2064,0.9999984502792358
1784703228.079562,92.3622055053711,1516,0.46873560547828674,2064,0.9491298794746399
1784703229.134251,92.65167999267578,1483,0.46297648549079895,2064,0.9978551864624023
1784703230.178019,92.27894592285156,1499,0.45080259442329407,2061,0.9276411533355713
1784703231.236327,92.67672729492188,1474,0.46024930477142334,2064,0.9943377375602722
1784703232.279701,92.46355438232422,1687,0.5136342644691467,2062,0.9456620812416077
1784703233.3317068,93.04097747802734,1875,0.5831195116043091,2063,0.9736208319664001
1784703234.384528,93.56682586669922,1501,0.4687843918800354,2064,0.9942062497138977
1784703235.43976,92.65355682373047,1492,0.4623606204986572,2063,0.9717467427253723
1784703236.491318,92.48751831054688,1476,0.4608842134475708,2064,0.9938752055168152
1784703237.550442,92.59664154052734,1477,0.4583290219306946,2063,0.9530273675918579
1784703238.60439,92.36543273925781,1491,0.46564769744873047,2064,0.9999982118606567
1784703239.649905,92.58788299560547,1759,0.5435630679130554,2063,0.9648518562316895
1784703240.7070148,93.53289031982422,1844,0.5678607225418091,2062,0.9585800170898438
1784703241.765814,92.73428344726562,1496,0.46702033281326294,2064,0.9946872591972351
1784703242.818111,92.44712829589844,1476,0.4561403691768646,2063,0.9487897753715515
1784703243.861606,92.58380889892578,1471,0.45959046483039856,2064,0.9947503805160522
1784703244.914324,92.65582275390625,1503,0.4604901671409607,2062,0.9414829611778259
1784703245.964685,92.67201232910156,1467,0.45819249749183655,2064,0.9945170283317566
1784703247.0086,92.65328216552734,1805,0.5540322661399841,2060,0.9524294137954712
1784703248.050121,93.3623046875,1757,0.5402626991271973,2063,0.9685913324356079
1784703249.096676,92.71107482910156,1480,0.4621124267578125,2064,0.9999872446060181
1784703250.138221,92.68814086914062,1526,0.4755897521972656,2063,0.9684557318687439
1784703251.1919959,92.8944320678711,1490,0.4654063284397125,2064,0.990645170211792
1784703252.23941,92.68843841552734,1492,0.4537801742553711,2062,0.9199949502944946
1784703253.291712,92.70372009277344,1496,0.46735715866088867,2064,0.994526743888855
1784703254.348138,92.92781066894531,1805,0.5577517151832581,2062,0.9480699300765991
1784703255.394484,93.61841583251953,1778,0.5449016690254211,2062,0.9613057374954224
1784703256.4422941,93.63543701171875,1494,0.4664223790168762,2064,0.9925440549850464
1784703257.498564,92.92163848876953,1514,0.46140751242637634,2061,0.9167145490646362
1784703258.558621,92.77455139160156,1464,0.45717504620552063,2064,0.9961702823638916
1784703259.63421,92.80626678466797,1496,0.46491771936416626,2064,0.9417110681533813
1784703260.6831622,92.94441223144531,1517,0.4737311601638794,2064,0.9995220303535461
1784703261.728095,92.89910125732422,1848,0.5633180141448975,2061,0.9272627830505371
1784703262.774602,93.55663299560547,1747,0.5379339456558228,2063,0.9675934314727783
1784703263.831323,92.86288452148438,1484,0.46346721053123474,2064,0.9964891076087952
1784703264.883778,92.93537139892578,1491,0.4527842104434967,2060,0.9322106838226318
1784703265.930793,92.8240737915039,1458,0.4553520679473877,2064,0.9975900053977966
1784703266.983946,92.80094909667969,1474,0.4537343978881836,2062,0.9426196813583374
1784703268.040406,92.70256042480469,1438,0.4490852952003479,2064,0.9998154640197754
1784703269.089903,92.70892333984375,1803,0.5548696517944336,2062,0.9500973224639893
1784703270.1442702,93.27168273925781,1694,0.5271641612052917,2064,0.9849116802215576
1784703271.192827,92.62611389160156,1450,0.4527367353439331,2064,0.9999934434890747
1784703272.2483652,92.6059341430664,1522,0.4741438627243042,2063,0.9562200307846069
1784703273.299165,92.81304931640625,1444,0.45083993673324585,2064,0.9955756664276123
1784703274.342365,92.59168243408203,1488,0.4435774087905884,2061,0.9152913689613342
1784703275.396735,92.5645980834961,1465,0.45759013295173645,2064,0.9916500449180603
1784703276.44881,92.6713638305664,1757,0.5431472659111023,2062,0.9490998983383179
1784703277.495917,92.50142669677734,1760,0.54740309715271,2063,0.9639900922775269
1784703278.535659,93.53169250488281,1466,0.4577507972717285,2064,0.9961249828338623
1784703279.587738,92.66961669921875,1485,0.4537641704082489,2062,0.9404377937316895
1784703280.628862,92.7157211303711,1477,0.4613865315914154,2064,1.0
1784703281.67258,92.8279800415039,1482,0.45853179693222046,2064,0.97698974609375
1784703282.722375,92.90774536132812,1510,0.4715327024459839,2064,0.9999985694885254
1784703283.7762098,92.65279388427734,1652,0.5065496563911438,2036,0.9866898059844971
1784703284.816916,93.65609741210938,1893,0.5828093886375427,2049,0.992878794670105
1784703285.8600261,92.72056579589844,1473,0.45991089940071106,2064,1.0
1784703286.922039,92.67362213134766,1465,0.4500541090965271,2044,0.9904221296310425
1784703287.964788,92.69100952148438,1441,0.44996917247772217,2064,1.0
1784703289.009995,92.74177551269531,1483,0.45078641176223755,2021,0.979473352432251
1784703290.063586,92.96401977539062,1442,0.450457364320755,2064,1.0
1784703291.1087182,92.68464660644531,1477,0.4586995244026184,2064,0.9999206066131592
1784703292.153589,92.64202117919922,2061,0.6407124400138855,2064,1.0
1784703293.2029078,93.67926788330078,1496,0.4672270715236664,2064,1.0
1784703294.236646,92.90032958984375,1478,0.45607510209083557,2046,0.9720252752304077
1784703295.290188,92.9093246459961,1449,0.452503502368927,2064,1.0
1784703296.3454678,92.73719024658203,1443,0.4476274251937866,2047,0.9739099144935608
1784703297.39067,92.63957977294922,1436,0.44849467277526855,2064,1.0
1784703298.446398,92.61457061767578,1435,0.4479539394378662,2064,1.0
1784703299.494318,92.61758422851562,2128,0.6368118524551392,2019,0.9308549165725708
1784703300.547453,93.63587188720703,1467,0.45812225341796875,2064,1.0
1784703301.608619,93.036865234375,1465,0.45502838492393494,2064,0.993442714214325
1784703302.649409,92.8960189819336,1467,0.45803102850914,2064,1.0
1784703303.689833,93.016845703125,1500,0.4684406518936157,2064,1.0
1784703304.7277749,92.93335723876953,1464,0.4544886350631714,2057,0.9911085367202759
1784703305.772989,92.88470458984375,1456,0.45457279682159424,2064,1.0
1784703306.8241029,92.59803009033203,2072,0.6390835046768188,2046,0.9693953990936279
1784703307.85517,93.80526733398438,1446,0.4514071047306061,2064,1.0
1784703308.903614,92.8858413696289,1457,0.4550173580646515,2064,1.0
1784703309.9563782,92.98168182373047,1479,0.4534374475479126,2046,0.9726016521453857
1784703311.011266,93.04432678222656,1456,0.45472708344459534,2064,0.9991494417190552
1784703312.071755,92.88369750976562,1459,0.45315566658973694,2064,0.9731007814407349
1784703313.108577,92.88353729248047,1473,0.4599844217300415,2064,0.9975493550300598
1784703314.1575859,92.68275451660156,1968,0.6057723164558411,2061,0.9275820255279541
1784703315.210635,93.46097564697266,1485,0.4625128507614136,2063,0.9732570648193359
1784703316.258497,92.59200286865234,1441,0.44987642765045166,2064,0.9957484006881714
1784703317.300425,92.80419158935547,1461,0.44744038581848145,2061,0.9229423999786377
1784703318.3426402,92.73794555664062,1427,0.44559797644615173,2064,0.9975448250770569
1784703319.3923688,92.73104858398438,1443,0.4485686421394348,2063,0.9649496078491211
1784703320.4414551,92.70166015625,1418,0.4429749548435211,2064,0.9967678189277649
1784703321.482729,92.65533447265625,1894,0.589830756187439,2064,0.9818722009658813
1784703322.5348349,93.63800048828125,1616,0.5040012001991272,2064,0.9861187934875488
1784703323.586093,93.66537475585938,1511,0.47203174233436584,2064,0.9971424341201782
1784703324.6417868,93.09119415283203,1473,0.45599690079689026,2062,0.9359405040740967
1784703325.692173,93.04293823242188,1451,0.4530560374259949,2064,0.9948485493659973
1784703326.740983,92.9853286743164,1455,0.4462718367576599,2062,0.9355747103691101
1784703327.783427,93.08126068115234,1458,0.4553147852420807,2064,0.999826967716217
1784703328.8528059,92.83187866210938,1870,0.5757129192352295,2062,0.9526204466819763
1784703329.899115,93.91900634765625,1665,0.5110064744949341,2062,0.9460129737854004
1784703330.941874,93.10662078857422,1466,0.45779842138290405,2064,0.9922006726264954
1784703331.98958,92.9952621459961,1469,0.45576223731040955,2063,0.9566898345947266
1784703333.04094,92.97991943359375,1468,0.45837098360061646,2064,0.9999664425849915
1784703334.089398,92.9424819946289,1460,0.44778627157211304,2062,0.9472384452819824
1784703335.1363451,92.8490982055664,1425,0.4449165463447571,2064,0.9932090044021606
1784703336.182328,92.89349365234375,1698,0.5192236304283142,2061,0.9020949602127075
1784703337.2390358,93.61293029785156,1775,0.5519905090332031,2063,0.973844051361084
1784703338.288202,92.75226593017578,1438,0.448916494846344,2064,0.9957939386367798
1784703339.3306172,92.80803680419922,1481,0.452653706073761,2057,0.9507405757904053
1784703340.395013,93.00519561767578,1437,0.44860661029815674,2064,0.9949180483818054
1784703341.43979,92.91778564453125,1477,0.44850432872772217,2061,0.9234028458595276
1784703342.493075,93.03211975097656,1411,0.4408668875694275,2064,0.9993779063224792
1784703343.5416372,92.59654235839844,1558,0.48246145248413086,2064,0.9595215916633606
1784703344.597384,92.35679626464844,1930,0.5918871164321899,2062,0.9651808738708496
1784703345.642219,93.56535339355469,1442,0.4503788948059082,2064,0.9957608580589294
1784703346.689654,92.90589904785156,1481,0.4498816430568695,2061,0.916854202747345
1784703347.7368581,92.86114501953125,1442,0.45024532079696655,2064,0.999855637550354
1784703348.782387,92.65188598632812,1437,0.4390496611595154,2061,0.934881329536438
1784703349.84245,92.5625,1383,0.4318983852863312,2064,0.9948544502258301
1784703350.892344,92.43949127197266,1410,0.4331444501876831,2062,0.9348995089530945
1784703351.937175,93.30805969238281,1989,0.6189414262771606,2063,0.9780995845794678
1784703352.982063,93.0334243774414,1441,0.45018380880355835,2064,0.9987154006958008
1784703354.0362968,92.8246078491211,1459,0.4545370042324066,2064,0.9756582975387573
1784703355.0787342,92.78787231445312,1489,0.4649498462677002,2064,0.9998829364776611
1784703356.1301482,93.0639419555664,1449,0.44612184166908264,2063,0.9546067714691162
1784703357.1765099,92.86676025390625,1450,0.4527251124382019,2064,0.9949302673339844
1784703358.223285,92.82794952392578,1409,0.44001054763793945,2064,0.9972973465919495
1784703359.275465,92.30685424804688,2009,0.625244677066803,2063,0.959746241569519
1784703360.3294048,94.13398742675781,1437,0.4487151503562927,2064,0.9973758459091187
1784703361.3716018,92.73310852050781,1453,0.45070207118988037,2063,0.9395626187324524
1784703362.41297,92.77015686035156,1445,0.45130881667137146,2064,0.9964100122451782
1784703363.4673128,92.87115478515625,1402,0.4378734827041626,2064,0.9971892833709717
1784703364.518454,92.4741439819336,1427,0.4433249235153198,2064,0.9686306715011597
1784703365.5689979,92.59162139892578,1455,0.4542434811592102,2064,0.9990018606185913
1784703366.624375,92.69373321533203,1902,0.5842729806900024,2062,0.9353435039520264
1784703367.663349,94.02110290527344,1524,0.4749523997306824,2064,0.9938257336616516
1784703368.706523,92.87859344482422,1452,0.4533390402793884,2064,0.9963030815124512
1784703369.771093,92.75631713867188,1475,0.44418758153915405,2061,0.9215580821037292
1784703370.810997,92.849609375,1434,0.4477387070655823,2064,0.9944300651550293
1784703371.8558788,92.87469482421875,1458,0.4437430799007416,2054,0.9295770525932312
1784703372.9088671,92.87816619873047,1444,0.4509085416793823,2064,0.9968603849411011
1784703373.969711,92.6628189086914,1838,0.5673950910568237,2062,0.9597845673561096
1784703375.0184581,94.30106353759766,1660,0.5122376680374146,2064,0.9656909704208374
1784703376.066276,93.0572280883789,1455,0.4545161724090576,2064,0.9999018311500549
1784703377.120079,92.8671875,1457,0.43914783000946045,2059,0.9430947303771973
1784703378.163488,92.63259887695312,1384,0.4323757290840149,2064,0.9951463341712952
1784703379.211294,92.56755065917969,1413,0.4371568560600281,2063,0.9535956382751465
1784703380.260015,92.70085906982422,1401,0.43759870529174805,2064,0.9976122379302979
